Overall Qual,Year Remod/Add,Mas Vnr Area,TotRms AbvGrd,BsmtFin SF 1,MS Zoning,Street,Land Contour,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Paved Drive,Sale Type,Sale Condition,Neighborhood_Grouped,HouseStyle_Simple,TotalSF,TotalBath,Qual_x_Area,Age,YearsSinceRemodel,TotalPorchSF,HasBasement,HasBasement,HasGarage,HasFireplace,BathPerBedroom,QuarterSold,PricePerSF,LotShape_Score,SalePrice
5,2007,0.0,5,0.0,RL,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Y,New,Partial,Edwards,SingleStory,2250.0,1.5,5625,1,0,64,1,1,1,0,0.75,2,68.88888888888889,3,155000
5,2006,0.0,5,980.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Y,WD ,Normal,Edwards,SingleStory,2180.0,2.5,5450,2,1,49,1,1,1,0,1.25,2,72.01834862385321,3,157000
5,2006,0.0,6,611.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,Gd,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Y,WD ,Normal,Edwards,MultiLevel,2142.0,3.5,7040,2,1,85,1,1,1,0,1.1666666666666667,2,80.06535947712419,3,171500
10,2009,1224.0,15,4010.0,RL,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Y,New,Partial,Edwards,SingleStory,10190.0,4.0,50950,-1,-2,484,1,1,1,1,2.0,4,18.042198233562317,2,183850
10,2008,762.0,11,2260.0,RL,Pave,Bnk,Inside,Gtl,PosN,PosN,1Fam,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Y,New,Partial,Edwards,MultiLevel,7814.0,4.5,46760,0,-1,406,1,1,1,1,1.5,4,23.643460455592525,2,184750
6,2005,76.0,5,467.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,Gable,CompShg,VinylSd,VinylSd,Stone,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Edwards,SingleStory,1619.0,2.0,6432,2,2,44,1,1,1,0,1.0,2,86.47313156269303,3,140000
5,2000,0.0,4,77.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,Av,Rec,ALQ,GasA,Ex,Y,SBrkr,Fa,Typ,Y,WD ,Normal,Edwards,SingleStory,1920.0,2.0,4800,48,7,35,1,1,1,0,1.0,4,68.61979166666667,3,131750
4,1955,128.0,6,0.0,RL,Pave,Lvl,Corner,Gtl,Norm,Norm,Duplex,Gable,CompShg,AsbShng,Plywood,BrkCmn,TA,TA,PConc,No Basement,No Basement,No Basement,No Basement,No Basement,GasA,TA,N,SBrkr,Fa,Typ,N,WD ,Normal,Edwards,SingleStory,1152.0,2.0,4608,52,52,0,0,0,0,0,1.0,3,53.385416666666664,3,61500
4,1954,132.0,5,492.0,RL,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,Edwards,SingleStory,1812.0,1.0,3792,53,53,0,1,1,1,0,0.3333333333333333,1,61.258278145695364,3,111000
5,1950,0.0,8,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,Duplex,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,N,WD ,Abnorml,Edwards,SingleStory,2390.0,2.0,5975,61,57,0,1,1,0,0,0.5,3,41.21338912133891,3,98500
3,2006,0.0,6,544.0,RH,Pave,Bnk,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Edwards,SingleStory,1318.0,1.0,2322,76,1,286,1,1,0,0,0.3333333333333333,2,59.93930197268589,3,79000
6,1995,0.0,4,144.0,RL,Pave,Bnk,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Edwards,MultiLevel,1525.0,2.0,5190,87,12,84,1,1,1,1,1.0,3,71.14754098360656,3,108500
4,1954,0.0,5,552.0,RL,Pave,Bnk,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Abnorml,Edwards,SingleStory,1788.0,1.0,3576,53,53,0,1,1,1,0,0.3333333333333333,2,61.52125279642058,3,110000
4,2000,0.0,6,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,HdBoard,None,TA,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Min2,Y,WD ,Normal,Edwards,MultiLevel,1906.0,1.5,5384,97,7,24,1,1,1,0,0.75,2,58.76180482686254,3,112000
4,1955,0.0,4,544.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Edwards,SingleStory,1536.0,1.0,3072,52,52,196,1,1,1,1,0.5,3,81.38020833333333,3,125000
4,1955,0.0,5,682.0,RL,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,WdShing,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,N,COD,Family,Edwards,SingleStory,1728.0,2.0,3456,52,52,0,1,1,1,0,0.6666666666666666,4,45.876736111111114,3,79275
4,1954,0.0,5,732.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,Edwards,SingleStory,1896.0,2.0,3792,53,53,36,1,1,1,1,0.6666666666666666,4,62.76371308016878,3,119000
6,1995,0.0,14,256.0,RH,Pave,Bnk,Inside,Gtl,Feedr,Norm,2fmCon,Hip,CompShg,VinylSd,VinylSd,None,Fa,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,Ex,Y,FuseA,Fa,Typ,N,WD ,Abnorml,SWISU,MultiLevel,4835.0,2.0,20370,93,12,110,1,1,0,0,0.25,1,41.36504653567735,3,200000
5,1950,0.0,12,371.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,Duplex,Hip,CompShg,Wd Sdng,Plywood,None,TA,TA,PConc,TA,TA,Mn,Rec,Unf,Grav,Fa,N,FuseA,TA,Min2,Y,WD ,AdjLand,SWISU,MultiLevel,3888.0,4.0,12960,84,57,982,1,1,0,0,0.6666666666666666,1,38.58024691358025,3,150000
6,1996,0.0,7,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,PConc,TA,Fa,No,Unf,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2104.0,1.5,9012,84,11,165,1,1,1,1,0.5,3,78.42205323193916,3,165000
5,1950,0.0,5,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Grav,Fa,N,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,1557.0,1.0,3945,81,57,112,1,1,1,0,0.5,2,61.978163134232496,3,96500
5,1950,0.0,6,319.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Hip,CompShg,Stucco,Plywood,None,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,SingleStory,2712.0,1.0,7110,81,57,64,1,1,1,0,0.3333333333333333,2,50.33185840707964,3,136500
6,2005,0.0,8,113.0,RL,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,P,WD ,Normal,Crawfor,MultiLevel,1949.0,2.0,7788,86,2,168,1,1,1,1,1.0,3,75.16675218060544,3,146500
5,1950,252.0,7,569.0,RL,Pave,Lvl,Corner,Gtl,Feedr,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,SWISU,MultiLevel,2499.0,2.5,8840,70,57,264,1,1,1,1,0.8333333333333334,2,70.0280112044818,3,175000
7,1995,0.0,5,246.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,1629.0,2.0,7686,77,12,0,1,1,1,1,1.0,2,91.16022099447514,3,148500
6,1950,0.0,7,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,Y,CWD,Normal,Crawfor,MultiLevel,2021.0,1.0,8616,86,57,0,1,1,1,1,0.3333333333333333,2,70.01484413656605,3,141500
7,1998,0.0,7,0.0,RL,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2338.0,1.5,9982,89,9,240,1,1,1,1,0.5,2,81.24465355004277,3,189950
6,1991,0.0,6,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,N,WD ,Normal,Crawfor,MultiLevel,2147.0,1.0,8766,81,16,116,1,1,1,1,0.3333333333333333,3,62.878435025617144,3,135000
7,1950,0.0,7,364.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2564.0,2.0,11522,66,57,126,1,1,1,1,0.5,3,63.962558502340094,3,164000
5,2002,0.0,4,365.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,WdShing,Stucco,None,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,TA,N,SBrkr,Gd,Typ,P,WD ,Normal,Crawfor,SingleStory,1134.0,1.0,3470,94,5,34,1,1,1,1,0.5,1,79.67372134038801,3,90350
5,2003,0.0,8,0.0,RL,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,1911.0,2.0,6250,97,4,81,1,1,1,1,0.6666666666666666,4,72.7367870225013,3,139000
5,1950,0.0,5,0.0,RL,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,Fa,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,Fa,Typ,Y,WD ,Normal,Crawfor,SingleStory,1874.0,1.0,4770,69,57,0,1,1,1,1,0.5,2,63.900747065101385,3,119750
6,1950,423.0,8,484.0,RH,Pave,HLS,Inside,Gtl,Norm,Norm,Duplex,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,N,FuseF,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2937.0,2.0,11748,61,57,0,1,1,1,0,0.5,3,49.37010554988083,2,145000
5,1950,0.0,8,284.0,RH,Pave,HLS,Inside,Gtl,Norm,Norm,Duplex,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,N,FuseA,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,3003.0,2.0,10010,58,57,0,1,1,1,0,0.5,3,48.28504828504828,3,145000
7,1992,0.0,8,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2569.0,2.5,12026,80,15,213,1,1,1,1,0.625,4,92.64305177111717,3,238000
5,1951,0.0,7,0.0,RL,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,No Basement,GasA,Fa,Y,SBrkr,TA,Min1,Y,WD ,Normal,Crawfor,SingleStory,1226.0,1.5,6130,56,56,372,0,0,1,1,0.75,2,125.20391517128874,1,153500
6,1950,0.0,10,1128.0,RL,Pave,Lvl,Inside,Gtl,Feedr,Norm,1Fam,Hip,CompShg,Wd Sdng,Stucco,None,TA,TA,BrkTil,Gd,TA,No,BLQ,Unf,GasW,TA,N,FuseA,TA,Typ,N,WD ,Normal,Crawfor,MultiLevel,3994.0,3.5,15744,89,57,0,1,1,1,1,0.875,4,59.83975963945919,2,239000
8,1998,0.0,10,428.0,RL,Pave,HLS,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Alloca,Crawfor,MultiLevel,4159.0,2.5,25552,73,9,0,1,1,1,1,0.625,3,86.34287088242365,3,359100
4,2003,0.0,7,189.0,RL,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,AsbShng,CmentBd,None,TA,Gd,BrkTil,TA,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2685.0,2.0,7020,77,4,40,1,1,1,1,0.5,4,70.01862197392924,2,188000
6,1950,480.0,7,297.0,RL,Pave,HLS,Corner,Mod,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2845.0,1.5,11946,75,57,19,1,1,1,1,0.5,1,77.3286467486819,2,220000
5,1950,0.0,5,533.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,2fmCon,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,MultiLevel,2083.0,2.0,6775,66,57,144,1,1,1,0,0.6666666666666666,4,67.21075372059529,2,140000
8,1994,0.0,10,297.0,RL,Pave,Bnk,Inside,Mod,Norm,Norm,1Fam,Hip,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,Gd,Gd,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Maj1,Y,WD ,Normal,Crawfor,MultiLevel,3580.0,2.5,21816,75,13,74,1,1,1,1,0.8333333333333334,4,87.98882681564245,3,315000
6,2002,0.0,9,774.0,RL,Pave,Lvl,Inside,Mod,Norm,Norm,1Fam,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,MultiLevel,3348.0,3.5,13920,62,5,0,1,1,1,1,1.1666666666666667,3,77.5089605734767,2,259500
6,2004,106.0,7,1186.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Hip,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,PConc,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,SingleStory,3316.0,3.0,11034,50,3,287,1,1,1,1,1.0,2,77.65379975874548,3,257500
7,1984,0.0,6,410.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Y,CWD,Normal,Crawfor,MultiLevel,2540.0,1.5,12180,67,23,0,1,1,1,1,0.5,3,86.41732283464567,3,219500
6,1953,184.0,7,35.0,RL,Pave,Bnk,Corner,Gtl,Norm,Norm,1Fam,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,Gd,CBlock,Gd,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,Gd,Typ,Y,COD,Abnorml,Crawfor,SingleStory,4068.0,3.0,13554,54,54,312,1,1,1,1,1.0,4,53.343166175024585,3,217000
6,1960,423.0,6,540.0,RL,Pave,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,TA,Fa,CBlock,TA,Gd,Mn,LwQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,SingleStory,3120.0,1.5,9360,47,47,659,1,1,1,1,0.5,2,64.42307692307692,2,201000
6,1968,0.0,7,813.0,RL,Pave,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,Hip,CompShg,HdBoard,BrkFace,None,TA,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,CWD,Normal,Crawfor,SingleStory,2976.0,2.5,8928,39,39,216,1,1,1,1,0.8333333333333334,3,72.24462365591398,2,215000
6,1980,0.0,5,330.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,Twnhs,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Y,WD ,Normal,Blueste,MultiLevel,1561.0,1.0,6270,27,27,0,1,1,1,1,0.5,4,79.37219730941705,3,123900
4,1996,0.0,7,0.0,RL,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,SingleStory,3360.0,2.0,6720,12,11,0,1,1,1,0,0.5,2,50.595238095238095,1,170000
8,1988,0.0,4,577.0,RM,Pave,Bnk,Inside,Mod,Norm,Norm,TwnhsE,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Y,WD ,Normal,Blueste,SingleStory,2024.0,2.0,8160,19,19,0,1,1,1,0,2.0,1,98.81422924901186,2,200000
7,1971,652.0,7,434.0,RL,Pave,Bnk,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Y,WD ,Normal,Crawfor,SingleStory,3392.0,2.0,11872,36,36,146,1,1,1,1,0.6666666666666666,1,58.37264150943396,2,198000
6,1975,0.0,9,1219.0,RL,Pave,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,Hip,CompShg,Wd Sdng,Stone,None,Gd,TA,PConc,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Maj1,Y,WD ,Alloca,Crawfor,SingleStory,4550.0,4.0,15090,50,32,200,1,1,1,1,1.0,1,44.09318681318681,2,200624
8,1986,0.0,6,0.0,RL,Pave,HLS,CulDSac,Gtl,Norm,Norm,1Fam,Gable,CompShg,WdShing,Plywood,None,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Y,WD ,Normal,Crawfor,SingleStory,3005.0,2.5,21808,21,21,233,1,1,1,1,1.25,3,104.82529118136439,2,315000
5,2005,0.0,7,0.0,RM,Pave,Lvl,Corner,Gtl,Artery,Norm,1Fam,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasW,TA,N,FuseF,Fa,Typ,N,WD ,Normal,IDOTRR,MultiLevel,2310.0,2.0,7585,88,2,144,1,1,0,0,0.6666666666666666,3,49.78354978354978,3,115000
6,1950,0.0,6,375.0,RM,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,FuseA,Gd,Typ,Y,WD ,Normal,IDOTRR,MultiLevel,1935.0,1.0,7290,67,57,30,1,1,1,0,0.3333333333333333,2,72.86821705426357,3,141000
5,1950,0.0,5,116.0,RM,Pave,Lvl,Inside,Gtl,RRAe,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Po,N,FuseF,TA,Typ,Y,WD ,Normal,IDOTRR,MultiLevel,1523.0,1.0,4015,66,57,244,1,1,1,0,0.5,4,57.124097176625085,3,87000
5,2003,0.0,6,0.0,RM,Pave,Lvl,Inside,Gtl,Artery,Norm,1Fam,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,N,WD ,Normal,IDOTRR,MultiLevel,2537.0,2.0,8005,82,4,176,1,1,0,0,0.6666666666666666,3,51.18249901458415,3,129850
4,1950,0.0,4,0.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,P,WD ,Normal,IDOTRR,MultiLevel,1855.0,1.0,4492,68,57,140,1,1,1,0,0.3333333333333333,2,53.908355795148246,3,100000
5,1950,0.0,5,0.0,RM,Pave,Lvl,Inside,Gtl,Artery,Norm,1Fam,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,N,WD ,Normal,IDOTRR,SingleStory,1632.0,1.0,4080,85,57,96,1,1,1,0,0.5,3,46.07843137254902,3,75200
6,1950,0.0,6,0.0,RM,Pave,Bnk,Inside,Mod,Norm,Norm,1Fam,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Y,WD ,Normal,IDOTRR,SingleStory,2024.0,1.0,6072,87,57,134,1,1,1,1,0.5,2,58.49802371541502,3,118400
5,1950,0.0,6,0.0,RM,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,Fa,Po,No,Unf,Unf,GasA,Gd,Y,Mix,TA,Maj2,N,WD ,Abnorml,IDOTRR,SingleStory,2038.0,1.0,5385,87,57,0,1,1,1,0,0.5,4,32.87536800785083,3,67000
5,1950,0.0,6,420.0,RM,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Y,WD ,Normal,IDOTRR,MultiLevel,2468.0,1.5,7790,57,57,0,1,1,1,0,0.375,2,61.58833063209076,3,152000
2,1950,0.0,4,0.0,RM,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,No Basement,No Basement,No Basement,No Basement,No Basement,GasA,Ex,Y,SBrkr,TA,Maj2,N,WD ,Normal,IDOTRR,MultiLevel,845.0,1.0,1690,68,57,0,0,0,1,0,1.0,1,80.59644970414202,3,68104
5,2006,0.0,9,0.0,C (all),Pave,Lvl,Inside,Gtl,Feedr,Norm,2fmCon,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,TA,Typ,N,WD ,Normal,IDOTRR,MultiLevel,2948.0,2.0,9955,112,1,133,1,1,0,0,0.5,2,40.56987788331072,3,119600
4,1980,0.0,6,967.0,C (all),Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Gd,Y,FuseA,TA,Typ,Y,WD ,Abnorml,IDOTRR,SingleStory,2146.0,2.0,4292,50,27,444,1,1,1,0,0.6666666666666666,3,65.23765144454799,3,140000
5,2007,0.0,5,737.0,C (all),Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,Hip,CompShg,MetalSd,MetalSd,None,Gd,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,N,WD ,Normal,IDOTRR,SingleStory,1838.0,1.0,5005,77,0,128,1,1,1,0,0.5,4,67.95429815016323,3,124900
8,2007,473.0,5,1573.0,RM,Pave,HLS,Inside,Mod,Norm,Norm,TwnhsE,Hip,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Y,New,Partial,Crawfor,SingleStory,3198.0,3.5,13000,1,0,153,1,1,1,1,1.75,4,117.26078799249531,2,375000
8,2007,481.0,5,1573.0,RM,Pave,HLS,Inside,Mod,Norm,Norm,TwnhsE,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Y,WD ,Family,Crawfor,SingleStory,3198.0,3.5,13000,1,0,153,1,1,1,1,1.75,4,73.48342714196373,2,235000
